顶点1,Unnamed: 1,Unnamed: 2,顶点2,Unnamed: 4,Unnamed: 5
-5000,-1113.88857078746,3782.59616936743,-3038.77279122151,-908.420118048348,4797.51561919305
-5000,-1099.7597181318,-3498.00726232382,-859.593581892434,-464.39271979464,-3300.67349476013
-5000,-1032.75823239689,-3930.21641597039,-3841.2940835211,-642.904872072403,-3919.37008726385
-5000,-1028.65263600888,0.015221859663427,-3464.03861965299,-1273.96671209501,-218.561818589242
-5000,-961.751027590173,3156.62516012837,-4188.73500491925,-770.048269359104,2601.05951025203
-5000,-731.749344336892,-1448.85070583919,-2327.24705257705,-763.909003116404,-1950.45099072288
-5000,-730.487962622236,1855.54491806651,-3941.26413545687,-1135.38813308892,1827.14762813308
-5000,-561.292731474646,2432.06024610751,-3516.89101459389,-899.92465203099,2440.27368559865
-5000,-514.068744165381,4019.84708744789,-3411.10095297855,-424.909542548987,5000
-5000,-476.615832602555,-1280.5382244246,-673.118996697684,-2802.85269639203,-2157.83239774665
-5000,-424.768298245947,2438.90343590154,-1347.73176400929,-169.264629335002,3420.55206799234
-5000,-283.275356566054,933.891906571597,-4379.75247074549,-1271.17341410157,934.480040778632
-5000,-281.724644649797,3536.49433861641,-463.63770658839,124.771338411342,4513.20773858641
-5000,-164.470951784556,-3645.76776975669,-2688.10956364959,-2232.55516649171,-2354.21718604344
-5000,-26.7677428770708,-3530.30197874937,-2660.91141296876,-61.3227277094073,-3300.85596774969
-5000,127.505239762082,-1252.26830164535,-2248.85280868866,1511.80528368367,-1705.40359744172
-5000,215.344816075578,-4722.96002279038,-4554.82293054323,156.107720828442,-5000
-5000,219.832056652714,1547.39993402217,-1243.59092220063,1068.96624807133,1309.39443422368
-5000,346.991808315544,-355.331480048224,-3168.03348944253,304.854789176287,-452.564454844165
-5000,365.573051258324,-447.706374220298,-1191.75117865526,518.842460481699,-1001.89852117701
-5000,598.350872167653,-242.484499556541,-3939.3627919814,3784.94787024668,-848.530426292623
-5000,749.662862224878,3843.64876445069,-1140.56253982493,30.9393602218937,3260.29982847812
-5000,1000.775202406,1139.47708819548,-2314.34446694224,992.637982139226,1146.10089740263
-5000,1003.09122308877,-3286.42572353727,-68.3151146029868,637.107139705193,-3979.21483066616
-5000,1026.01054918311,-4860.53209466251,-1712.1759605972,2828.3771307533,-3353.05775855939
-5000,1046.11706766861,1788.56189644159,-2378.37015958896,3020.94096491727,1117.71913924
-5000,1194.16708449381,2524.20597801391,-4278.74995388142,479.023569555252,2797.94365905574
-5000,1267.55444478739,-4446.96716704255,-1321.90725800691,3096.10853520288,-1973.78722751036
-5000,1627.86460746779,450.994674718855,-1426.58171239957,-365.593857143029,378.317336970383
-5000,1846.30617244491,-923.970593359659,-4303.035218537,1847.3209924815,-827.154160731464
-5000,2079.61755137113,2353.86167246439,-2619.29098444703,4561.01415799683,4115.29691397877
-5000,2103.41205632157,-2260.48027008985,-2625.59151327081,3326.08016801863,-1178.90185466049
-5000,2297.16565005442,-2351.88553803245,-2038.66394048171,1713.47815093003,-954.593023176349
-5000,2315.81765375918,4091.04323119117,-967.459659485311,312.620083606072,5000
-5000,2352.95881316785,-4333.08370987709,-4360.93868271287,2198.50476408577,-4544.80591895259
-5000,2627.09113694637,1730.26194557632,-2642.21389292369,3910.39189723333,4313.9614353286
-5000,2685.05139773563,-3256.3901885425,-2620.55874300038,2573.00278259517,-5000
-5000,2818.62465634076,378.700572215921,-685.553343817277,2637.72908546581,233.884409242303
-5000,3028.59273721468,3838.84536454666,-4106.5715338784,2850.17217161023,3962.38128470717
-5000,3254.23450499493,1899.31110932199,-2603.65870441669,1039.7209558079,944.056882182582
-5000,3411.9230946411,3287.08706342088,-4482.53829449633,3883.67840956613,2963.6904047954
-5000,3498.43532509654,-3572.39428580983,-4149.95874864043,5000,-4293.25167629091
-5000,3565.49103718811,-2132.46832683517,-4546.36479139988,4224.19290758382,-1992.40497257619
-5000,3661.40876230168,200.799658762158,-2587.39716625327,3249.44185661583,-601.851704214715
-5000,3806.1067662756,-3937.37836358058,-1042.20617861071,3853.29927026519,-4962.64609087465
-5000,4268.99144661317,2473.37106164901,-3946.69720504164,5000,3540.84755127942
-5000,4321.31901781948,-3598.00449626768,-2504.86390859264,2456.65557167601,-1802.23708289236
-5000,4516.05011482006,127.577383940598,-4467.32729598824,4063.70432695529,174.563232702057
-5000,4583.30546841803,-4734.57668717026,-4250.34906526807,4355.45710117692,-5000
-5000,4590.6972436687,-422.156804273222,-3023.20894546589,4221.01331886411,-899.307553840379
-5000,4726.03596082898,3929.70319677292,-3460.34701963225,4970.55812487301,4265.37900658388
-5000,4917.7334003533,2912.43041845257,-4364.3405761474,5000,3075.00067848884
-4995.91838936805,1956.76737973369,1769.17430952256,-4139.83987317681,148.224702947496,5000
-4902.46883794863,-94.4166207700482,672.934600297983,97.3763590855169,-82.0764201731013,710.294005322419
-4897.9224016491,-4362.03473939685,1312.21633831054,-3012.14751113252,238.568230852889,1839.76289779741
-4845.08073283386,1462.43827903822,-85.8584979188063,-257.976588278578,-503.036407640955,222.985836701638
-4833.38316603981,1700.44016001606,-4028.8396946924,-4383.69077915118,605.021236298684,-5000
-4801.86959698975,-3582.07213390288,-1984.64462751909,-2690.87373362849,-3968.24918667436,2531.38944551273
-4779.75109652657,-2344.06989304822,-3220.67869193697,183.472108314943,-1901.26852208205,-3633.40422397159
-4778.60000563849,5000,-1494.68012704236,-4462.99576928441,3736.72009258158,-1511.05478779547
-4745.53953435397,3309.54611875961,-4101.31881632114,-3133.25193614438,-375.504264302602,-1131.31336599743
-4741.19356786378,-378.567447110398,1578.804023168,169.012165270613,561.698729085063,1654.82491632829
-4737.93168805124,-5000,3732.66449817433,-3894.04947168852,-4160.76206070917,3732.52092145894
-4677.06527617311,1542.78684951119,-2987.78613940108,-232.43418966324,1953.7437089671,-734.706255221154
-4668.25542612177,2564.41390693882,1131.01493516207,-4242.63293207097,5000,-1891.82706138378
-4645.06298240691,-4013.03042006628,-4280.17502219044,-1825.07983650809,-4061.56376308928,-5000
-4642.45937836692,-4593.49833680742,3474.40935702149,-1330.03038400753,-3673.72855897134,-156.270705047679
-4628.93500514492,-4623.92424534162,-3379.01806989156,347.663690561501,-4719.99669224236,-3852.55318668825
-4571.84128933919,-731.76490888297,4020.15092057908,-918.340568478979,-4145.25624114645,4017.08379880479
-4565.75792650676,973.668456715803,-249.852342702499,-3598.81024182215,5000,2206.34902198435
-4554.82293054323,156.107720828442,5000,-3643.57413195483,34.8532008198337,4432.91700378619
-4537.55944532078,2428.70864022709,-631.52951422848,-418.27972558606,-214.860659395111,-1652.84041139802
-4531.87720662466,656.546568365086,-4461.362601052,-4275.03899601177,280.742455792943,-5000
-4518.7611476125,2882.08375528358,694.061209470425,-105.926251516752,2788.08677966835,3043.11479514591
-4464.31365797202,-3357.94869264603,1667.83281348784,-3780.03862899474,1578.01319683164,2077.76928459312
-4463.68735379139,-4886.22789661029,-2725.99859426592,-1902.45867861374,-608.74850625676,-3104.51905414699
-4437.424910375,-1542.88317408878,3661.64513403437,393.788811329587,-1730.25327255817,2387.17802131123
-4422.28950725118,715.442990850514,4148.53114128022,-528.062227498771,345.954062170818,1034.29418414043
-4410.28259747553,-1045.28868406092,-5000,-1643.83896399538,2545.40656668242,-3320.95510371989
-4403.60727755624,-4592.70038720672,-3723.58682101653,-1184.96159580262,-871.28701203014,-2833.97878014365
-4397.29493631101,1830.1361867125,-2506.42937971872,-327.237248089884,2386.60773512022,344.003890920108
-4383.69077915118,605.021236298684,5000,-3365.18508309814,-1875.98677250877,2800.42462008289
-4367.72812969583,2076.92333379447,1425.12626491372,423.899947702362,3460.13217657474,1068.7084410836
-4366.88748213927,-3819.61253713339,-2675.94087134222,-4310.41849023409,-5000,-4411.12283861205
-4364.3405761474,-5000,3075.00067848884,-785.813656439914,-4536.86953991139,3990.21097830275
-4326.70685705914,-3313.35506887951,-3148.29031733543,611.160511270979,-2743.99181004891,-3689.85410145916
-4325.93534522974,-1636.01576929022,687.287707327499,283.385320464921,194.607517827582,52.4795619306548
-4314.49442587369,3019.10780590509,406.19185737708,-4052.34173484081,5000,1355.7031235774
-4313.76832575146,-563.93752595661,-133.083517332063,-2857.92470190704,-2445.58479963247,4264.63439999503
-4310.41849023409,5000,-4411.12283861205,-4291.2543332253,4599.40615360099,-5000
-4291.2543332253,4599.40615360099,5000,-4232.39723628016,3369.09944914594,3191.43622332523
-4283.65344231607,782.214621001764,4731.05726019267,-441.016747520069,-925.388000762852,2025.83332899032
-4275.03899601177,280.742455792943,5000,-2710.87881632285,-2007.92723570653,1719.66578214666
-4262.20940972175,-903.476370917789,-5000,-1005.2872507959,82.0158712142527,-3886.8719212006
-4250.34906526807,4355.45710117692,5000,-1847.3691289889,3625.09710343992,4149.19482415013
-4242.63293207097,-5000,-1891.82706138378,-4123.31609818374,-4317.22024717717,-2739.23513170577
-4224.87904616298,1018.43605070981,1905.69831751946,751.900062945494,1373.51986922207,2230.63705170217
-4223.07600315043,-1771.37115843877,1892.94507460088,433.368702860982,-644.452482854297,3323.88078191874
-4210.6959543032,-1730.15353464306,-1888.43185450096,-3056.33359422777,999.467459856282,-5000
-4149.95874864043,-5000,-4293.25167629091,-3677.69359568689,-4165.76205010203,-4693.74497614987
-4139.83987317681,148.224702947496,-5000,-3869.57462378038,-422.734885853251,-3980.0235673731
-4102.31621428781,4431.47429291086,-2415.60705080457,894.504935331985,4605.85934665772,-2378.61716378044
-4085.87573408055,-1200.84449151643,-5000,-2821.0453594091,-1019.01073215131,-4238.45116819516
-4052.34173484081,-5000,1355.7031235774,-3722.00288186128,-2503.8758797584,2552.18316477757
-4012.39270998318,-1834.8453603863,3726.07429706474,344.762915275798,-943.423431913583,1441.21942142996
-3949.01857827991,-2074.5740788911,-4102.45285721345,-3353.52228170234,-2658.59118070843,-5000
-3946.69720504164,-5000,3540.84755127942,-2835.61847855312,-4228.89404980516,4666.87743018227
-3941.62191782659,-2541.21008300394,4386.14290663014,127.47594178968,-3896.30340931817,5000
-3936.74189396395,-815.010304383299,5000,19.8734899426172,1651.04826883585,3841.45871502447
-3935.66950286621,-221.024131726583,1238.27483308518,-924.248509871287,-1698.47073322929,4946.17115615808
-3927.63123837517,3971.44880669682,3989.56636951461,-2318.33342960861,5000,3077.37824990617
-3902.89572773884,-3088.9993237149,1630.40870061951,476.949011720593,-766.260515050205,980.91313870055
-3868.12247744941,1284.55208881491,2507.95188151583,-2994.47150044517,5000,1259.87007037014
-3831.21985516059,3507.15877538373,965.904437966886,-3543.18800486655,5000,1968.08629923084
-3786.81574078267,4843.24926450574,1101.85560042605,-1801.77961053379,1129.35410692689,-1593.81023942112
-3779.58706323983,2768.76779575297,-2930.32195471563,-2949.65479393071,601.473047834658,1498.4528085801
-3767.53791624575,756.658513759222,2570.50459685003,-1139.28564155133,-881.152943100944,5000
-3736.69743835885,-973.397803807633,2686.98807733915,-1053.83607794081,-4905.37937369601,4217.27427764092
-3655.86794161053,-2561.94305782553,5000,324.917711790812,-2983.52391990687,2664.20596181481
-3634.45936732771,1213.13905013493,4050.24673685265,-1090.27763432926,5000,4187.86395752528
-3628.8074308068,-4587.61306219392,4681.3589361279,346.901667158697,-3755.04279473817,1765.78627915242
-3558.93159825572,-5000,3336.89271681722,-3253.21910971766,-52.5884890382549,2701.62965415288
-3543.18800486655,-5000,1968.08629923084,-3040.34197400664,-2393.79765211381,3717.69548523551
-3496.54007033917,-4290.83309731229,1172.81001896321,-1606.50179312531,-5000,314.908956809084
-3496.37091092846,-696.631470477054,1531.62191440463,247.096691063384,2229.7953930502,3088.05248634269
-3482.77574037465,2116.61032978454,4198.39286257169,-2074.82170008288,2676.84055965415,5000
-3457.83167560648,-4229.12624197928,1555.86418738945,445.692382111427,-5000,1744.71416539256
-3453.7495830052,-2903.72992487522,4589.29175869421,-3183.76253826938,-2636.9787828253,5000
-3418.29014619929,5000,1434.77003819485,-2896.96682537518,1031.94875525788,3561.56028795574
-3411.10095297855,-424.909542548987,-5000,-2384.35372529927,-367.294829233286,-4366.62477861562
-3381.94352263597,-2014.29877013302,-4270.86180286394,1445.20194002736,-742.106703383865,-3987.67630254788
-3381.48967918435,2792.75267863163,3344.15385990426,1447.60182498836,1898.6392594994,2405.83811451012
-3365.54201309952,3426.34108505962,-2178.65524259573,1568.31768688051,4133.78797753554,-2574.315899269
-3353.52228170234,-2658.59118070843,5000,-1518.9539106123,-4457.79515448191,2234.89195620219
-3353.12058222035,3082.95543817606,2986.00711651426,-2430.32442495684,2492.59944991985,5000
-3330.97683930299,-192.554020631002,767.786431203294,-964.278987507449,-3933.94320669486,-1556.16456585125
-3286.85924593133,-2974.02552709837,3459.42089366925,-1003.25046987847,-2627.96721279353,-975.144992754681
-3252.76362536888,386.447498381996,875.664562809716,-2020.03735496558,-13.8691441656208,5000
-3193.28962195469,4956.52572546604,5000,-907.288935789322,4530.30275265791,3871.94801863882
-3183.76253826938,-2636.9787828253,-5000,-1039.80189382133,-518.714363967028,-1738.57570991348
-3132.55886825909,-2477.77804858886,-18.8121899238568,-733.401974794709,-529.811963343794,3911.76974298091
-3127.03672616569,2903.73641347257,467.769085676664,-3029.66894210302,-1619.45701440739,2596.44020367734
-3118.66362985694,3167.45706181989,926.242622903726,-1987.85122394199,5000,114.817859327749
-3115.7239937972,-814.320182024368,-801.001503680503,-1631.39949981614,3935.44525802039,-1287.32347637384
-3093.68097161333,504.855793962775,190.215289626727,1309.4637032721,159.848374049618,2533.99148462336
-3089.67308499266,-3525.67520974636,-3568.40727676765,-2843.90956049885,-3123.85811683023,-5000
-3084.82362850467,594.686233675939,1354.51266409409,288.152295570044,-2163.34240434362,3807.32970730712
-3056.33359422777,999.467459856282,5000,-2867.51449421549,1445.95168125994,4491.04066696909
-3048.36888233805,-2547.3639288818,2298.33794672485,499.538428499835,-2299.25638439847,5000
-2994.47150044517,-5000,1259.87007037014,-2780.31758623079,-4089.24990163884,953.933704301927
-2986.51011041048,-3997.31782735063,2302.07283132353,1942.1340348178,-4063.26347848573,3141.19026100985
-2986.31280160509,-4387.10103169164,-366.71570439906,1962.46839744592,-4564.87028875375,-1058.06419478782
-2969.40250126496,1406.65104185053,2094.97168441098,530.595838770839,114.225906157981,5000
-2968.73708555886,-835.022338979809,-4918.29134699381,166.542246581075,-3757.3536433087,-2343.41207658218
-2895.93436936923,1368.51452280352,-2002.05617326184,2103.42009067578,1354.80752479818,-1922.89114920624
-2843.90956049885,-3123.85811683023,5000,-2274.31421009608,-2192.58424977127,1682.06028334313
-2842.11048487333,-5000,471.198127263159,-1180.52502181864,-848.929626044734,1262.81558483149
-2834.85811065107,-2402.68161026534,3706.40903851621,-2792.29860490794,-5000,4736.14938638688
-2793.92468518926,-3116.18560171035,-513.773974660901,363.940369207,-5000,-986.77375054526
-2792.29860490794,5000,4736.14938638688,-2781.39357265528,4334.48849285431,5000
-2781.39357265528,4334.48849285431,-5000,-2758.70458362983,2949.8265375209,-4451.03292333984
-2746.01690991268,3619.88483228078,3319.02036967736,-2152.91734216583,5000,4032.0536847076
-2735.73864867041,4334.7976314327,-1158.0041120667,-2304.00169128125,318.681575067157,-4104.93726730237
-2732.62655978701,3173.87799493308,-1253.96384006569,6.86960683836378,-247.520179918855,-3660.03850269874
-2713.51983737423,2768.20364613302,-4216.7934866811,-1913.90102083919,5000,-528.991986408167
-2705.11635183855,2724.75473679113,209.559653063315,358.693964527135,3894.63999047646,3983.7396750735
-2677.92026474569,-2636.29494613645,-4264.98243282158,272.65986457879,-1223.98345351364,-483.520658819213
-2639.76796077274,-2885.06730731208,2684.63195984258,1355.18881554025,-2713.12865382102,5000
-2629.90751246813,-2843.64608887052,-2734.93360670101,-2189.80705200214,-5000,-4650.91555074587
-2620.55874300038,2573.00278259517,5000,-1704.90018548046,2529.88414160758,4329.02262657665
-2558.61843911067,-2372.71621498393,3461.18778183696,-1723.79412288732,-10.9155985317666,5000
-2558.22695403246,2942.37905225634,-2002.4004020602,2339.82657173754,2979.80168390297,-998.572127237908
-2556.99566448664,4442.37920643136,-3160.32796331038,602.993942573618,5000,-1324.39072059552
-2520.59504579702,2704.46472649792,2786.33384317137,-921.723081166874,5000,2627.22017736635
-2514.9777610282,-1076.90801464736,-2360.48997091467,2219.74083863324,-2656.87033186128,-2066.96167891529
-2470.45984035823,-3863.37174097604,-4506.98479799321,-2170.23239774886,-4096.64564367117,-5000
-2446.27314653107,1373.72966518059,-2438.82758059225,2551.99180759701,1375.05774147409,-2570.53059706634
-2438.33403198682,1949.28385329019,-4240.40876203936,-2033.28362992771,5000,-1495.90193092838
-2430.32442495684,2492.59944991985,-5000,-1340.60998055355,1795.45800358949,-2621.70971477817
-2429.25437488962,-1243.579648126,2720.59759159582,-1707.4938831343,2671.09221648456,5000
-2414.47353666484,-849.026396101761,-3329.22657332843,1356.42189347572,-3862.29170084743,-2025.16374579248
-2406.55684813261,1553.72190916102,2981.06732438274,2590.26838778432,1411.12145989842,3087.85062632555
-2404.00490826933,117.226869004377,-4832.9411747539,676.714848596792,2426.64187272604,-1642.9931939492
-2395.64019653782,-119.973703180315,2506.29549538455,1357.798453951,-2985.68846615203,4149.27364323153
-2392.33093833262,-2788.67312895647,-153.262345847898,-650.511828604231,-5000,1002.08725958384
-2357.32332415099,-3978.94082377783,-3712.33910970985,2596.33596851486,-3342.34894670237,-3475.67395759219
-2345.28127734759,-3451.81618422104,2481.30622919476,-1994.91457542075,-5000,4210.28056631406
-2318.33342960861,-5000,3077.37824990617,-125.956377071757,-3598.78512151482,1834.68700274722
-2274.23620732417,1886.7944044507,3789.67674392776,2714.709817092,2185.72391823163,3644.56054478786
-2273.23100033529,-997.119451403975,3158.27000080394,2708.44274581757,-1382.38882162524,3343.99614129194
-2254.24596254165,2436.54255627196,2425.05814136151,411.500150875135,3403.29212507181,5000
-2253.4458059737,1535.25248123995,-3228.86436047797,-2166.88121009537,1396.09493378098,-5000
-2189.80705200214,5000,-4650.91555074587,-2109.62246188334,4607.12071436619,-5000
-2188.50524220757,2097.4606904741,-4434.40067871513,883.230792207638,4540.63601007918,-1336.76737366629
-2170.23239774886,-4096.64564367117,5000,-1007.60012282569,-5000,3090.79616140672
-2166.88121009537,1396.09493378098,5000,-2010.10934232631,1144.07517434065,1792.40410628723
-2152.91734216583,-5000,4032.0536847076,-1347.78169267974,-3126.4867109101,5000
-2109.62246188334,4607.12071436619,5000,-1875.78605505326,3461.395827147,3981.9907643987
-2108.23336608646,-3665.72367124177,389.165966663762,2878.66509324681,-4025.37325495226,350.488670528782
-2074.82170008288,2676.84055965415,-5000,623.763177438724,3750.61767381568,-3463.58273290715
-2071.1049254666,4244.89005528479,-2447.3561755707,2802.62036856449,4053.76307960668,-3547.47991292472
-2033.28362992771,-5000,-1495.90193092838,-1947.18525291025,-4351.53327181657,-912.523707698063
-2033.25644272164,-4865.30820637923,2322.528469226,-1547.66880763091,-4682.87130466361,-2650.49087776426
-2020.03735496558,-13.8691441656208,-5000,-1827.05136089992,-76.5395901988716,-4354.32626584164
-1994.91457542075,5000,4210.28056631406,-1834.8824757604,4292.85772495863,5000
-1993.0511691762,-583.626826635024,-4381.51774328181,2970.46485508624,-232.395679875713,-4871.56402521457
-1987.85122394199,-5000,114.817859327749,-661.620361661812,-2850.77083665206,-836.831201333332
-1979.2166521355,-3031.76700765613,1464.07268224517,1593.33253453891,-116.438784863866,-469.254414286326
-1976.3601228957,-636.977474317082,-2204.53441950196,2104.54289273436,-3328.89966613609,-1155.82783984592
-1967.20584138617,735.587853598221,-1791.44236131533,-193.372875396314,5000,-35.5187824782665
-1959.7032688218,-3760.91767555766,4797.89980168489,3039.74010150104,-3753.46937823196,4872.13260980926
-1921.17214367799,4023.54136107669,-4239.69943339324,1971.10566789727,4380.81451405255,-5000
-1913.90102083919,-5000,-528.991986408167,-1801.5631203054,-4686.45645696683,-10.8952763767429
-1913.65157229474,658.792262492777,-2053.58803643263,2896.3161635127,1004.33478139584,-732.67518990504
-1903.57591142826,4616.10307835296,-3945.18109835403,-1592.7428138185,5000,-3331.87517089938
-1838.89283938742,45.9084458449079,-3327.47236662416,875.431190135028,3155.76205410684,-505.902662020478
-1834.8824757604,4292.85772495863,-5000,-1598.90617389863,3250.13680016581,-3835.51442576151
-1827.4342002489,-1648.39626907614,-1547.27202047728,1900.74434373872,-1068.43932429652,1733.63253259223
-1825.07983650809,-4061.56376308928,5000,198.922395809066,-4096.39787008146,4483.35600371121
-1824.9495825332,-4478.62663682293,2381.53247841767,-1760.73036069822,-23.933804265962,111.821558694086
-1804.43496642929,-125.481945182031,-2904.76845004073,2961.94331755027,-1166.95184877341,-3998.83357329502
-1768.36631086668,3611.11350022682,1302.35594993159,2600.5213962355,4559.00000040452,-936.914329760507
-1760.28009020591,-100.847387880996,-2161.86617951344,2430.10000398021,2622.9702440665,-2015.127724633
-1723.79412288732,-10.9155985317666,-5000,-1138.79801143588,1644.09630013757,-3921.69029293283
-1714.324078827,2687.77286668013,-322.869727028028,-62.3824690924421,322.61173875842,-4406.63046401982
-1696.85726928882,4633.57939662882,4469.7931162593,3269.10056783173,4054.68853600402,4405.38712720526
-1688.02675109733,3264.63107973665,-3397.74222253306,3024.24235084434,4009.94075078403,-1901.40221934895
-1687.9610282177,5000,1177.15310769089,3183.78868966805,4086.64282368784,1093.21147565664
-1678.84298934076,-3136.82305666654,1160.98133744767,2697.56123343217,-5000,243.579738289891
-1668.94292631907,-2095.64445248237,2000.7498810709,-352.052958113104,-4831.42805953957,5000
-1638.21381065445,-2001.95466930316,1739.68347518704,2612.1045022839,-4424.66491892332,707.564642355113
-1630.79438494195,-1627.7545400243,-2431.43756672781,-949.22480432159,-5000,-4331.0400569523
-1606.50179312531,5000,314.908956809084,811.85833628492,4092.59987840804,-782.800940765375
-1592.7428138185,-5000,-3331.87517089938,69.996252154885,-2946.42071955013,-51.1186079282602
-1574.65981391307,298.460551002785,2855.46447150688,232.462995940462,202.716371570795,-1805.55904293842
-1561.9368141303,4624.04884276696,3593.21278741863,3426.54560476326,4962.26087065698,3618.8210005628
-1548.58886727104,-98.2144255899202,-4227.9844913351,-768.385068247016,4808.10762137702,-4793.03847409661
-1538.64137353927,-650.382714172144,2840.70790805912,356.774037270775,-732.512169948754,5000
-1489.57061795279,4386.19018971233,1992.54195980958,1540.97012933524,550.103182441659,943.609525533649
-1465.67232088247,-2716.32934866515,2555.56071368742,559.91870832304,-5000,-209.547977391733
-1462.5326550549,-2061.1894796973,4271.08530302224,3482.02142277178,-1913.35280985366,4998.77293552472
-1410.4247519827,-1801.71988954496,2327.68588257511,-777.434329676149,-5000,2312.15287707315
-1370.47673295522,544.724842807719,-2522.27527979119,3254.3599382504,1055.73116491742,-692.040785679673
-1347.78169267974,-3126.4867109101,-5000,-962.579873953287,-2230.1399563896,-4536.90451873769
-1289.85348481225,-922.684354973808,2795.09947323115,2697.27621127285,-1616.50014374302,-141.125388364235
-1287.5492143397,510.037087201225,-3113.48050250706,1991.96950774375,3481.76950960515,-786.773954371387
-1195.86508286475,1713.51827928881,-2864.80604719042,3280.3796441118,-513.312515087985,-2931.57248658817
-1191.06447425374,4854.01252903279,3310.70161072481,3250.65348246953,2564.3602456412,3141.48573061371
-1172.37821295477,3442.62672615013,-67.954334003678,3798.65040662973,3948.14092733008,-250.518995636845
-1164.21722372438,4444.28286971334,3053.98346259342,726.959080512002,2620.85584286194,-1200.2574878045
-1139.28564155133,-881.152943100944,-5000,-428.855427418372,-1323.86186994544,-4343.29479855752
-1122.31996570061,-2622.92397988768,-1872.3566919596,2775.91924704288,-149.022610723488,-3791.61255188984
-1115.62918680786,-2644.33441256991,-4686.32069539784,-859.66131957779,-2117.32262155939,-5000
-1061.35395684506,-3390.18109115154,-2144.22934907679,3325.6147854483,-4782.55634713434,-4097.63570738216
-1042.35387041865,-3835.56683670731,1322.40942771576,297.191363687103,-3081.76415771512,-3435.46825954447
-1029.0689812948,-5000,-2318.12850182297,2558.25111562526,-2482.78222076087,-4391.09020975249
